DATETIME,Avg BRBG Total Cloud Cover [%],Avg CDOC Total Cloud Cover [%],Avg CDOC Thick Cloud Cover [%],Avg CDOC Thin Cloud Cover [%],Avg Sun Flag,Avg HCF Value,Avg Blue/Red_min,Avg Blue/Red_mid,Avg Blue/Red_max,Avg File Extension,Avg Global CMP22 (vent/cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Solar Eclipse Shading,Avg Tower Dew Point Temp [deg C],Avg Total Cloud Cover [%],Avg Opaque Cloud Cover [%],Avg Avg Wind Speed @ 6ft [m/s],Avg Precipitation [mm],Avg Moisture,Avg Albedo (CMP11)
2023-05-03 15:00:00,16.3333,34.6667,0.0,34.6667,3.0,1.0567,0.8033,1.6567,3.02,1112.0,747.0091,40.9947,245.0753,0,-3.4237,46.05,24.6,2.4147,0.0,0.0,0.1718
2023-05-03 16:00:00,35.8333,42.0,11.0,31.0,3.0,1.0183,0.9467,1.4883,2.9033,1112.0,563.4252,51.9021,258.2566,0,-4.0155,56.2833,28.6333,2.1947,0.0,0.0,0.1768
2023-05-03 17:00:00,61.2,61.0,27.2,33.8,2.2,1.06,0.96,1.362,2.694,1112.0,203.328,63.3168,268.7713,0,-4.4278,84.1167,71.0333,1.7693,0.0,0.0,0.1635
2023-05-03 18:00:00,73.1667,58.8333,37.5,21.3333,3.8333,0.855,0.9517,1.2367,2.0317,1112.0,155.1409,74.7725,278.1732,0,-4.9143,98.0,88.1333,1.9575,0.0,0.0,0.1716
2023-05-03 19:00:00,9.6667,36.1667,2.3333,33.8333,8.0,0.9983,0.9567,2.03,7.6933,1112.0,24.0441,85.8647,287.4044,0,-2.3142,40.4167,25.8333,2.7008,0.0,0.0,0.0871
2023-05-03 20:00:00,0.0,12.0,0.0,12.0,8.0,0.95,0.875,3.04,6.79,1112.0,-0.7854,96.6866,297.1694,0,-1.1915,-1.0,-1.0,1.6311,0.0,0.0,0.0
2023-05-04 05:00:00,0.0,42.0,0.0,42.0,8.0,1.06,1.0,1.8,14.1,1112.0,-0.4513,95.5731,63.7544,0,-1.051,-1.0,-1.0,1.1487,0.0,0.0,0.0
2023-05-04 06:00:00,22.1667,33.8333,3.5,30.3333,6.6667,1.0233,1.0,1.6667,4.11,1112.0,16.9779,84.7048,73.4141,0,-0.4331,48.25,35.95,0.9134,0.0,0.0,0.1514
2023-05-04 07:00:00,88.5,58.3333,25.6667,32.6667,0.0,1.1633,0.9783,1.2183,2.4,1112.0,49.6166,73.5565,82.601,0,0.1282,97.4833,95.25,0.5138,0.0,0.0817,0.1625
2023-05-04 08:00:00,95.0,49.6667,42.6667,7.0,0.0,1.0183,0.9667,1.18,1.9217,1112.0,49.5785,62.0751,92.0302,0,2.7965,98.9833,96.0333,1.5394,0.0,0.4567,0.207
2023-05-04 09:00:00,100.0,62.6667,56.8333,5.8333,0.0,0.8233,1.0,1.145,1.4083,1112.0,128.4333,50.6661,102.6804,0,2.7675,99.7167,98.0333,2.2709,0.0,0.0842,0.1684
2023-05-04 10:00:00,97.6667,100.0,62.1667,37.8333,2.5,0.0,0.9967,1.1367,1.7167,1112.0,358.3423,39.8142,116.2005,0,2.01,99.6333,98.1667,1.4807,0.0,0.0,0.1714
2023-05-04 11:00:00,100.0,81.1667,64.3333,16.8333,1.0,0.48,0.9983,1.1217,1.3367,1112.0,388.8292,30.4759,135.5937,0,1.0711,99.75,97.95,2.1124,0.0,0.0,0.1617
2023-05-04 12:00:00,100.0,64.8333,64.8333,0.0,0.5,0.9667,0.9983,1.1217,1.3633,1112.0,269.9003,24.6784,164.4483,0,0.7974,99.8667,97.9667,3.414,0.0,0.0175,0.1613
2023-05-04 13:00:00,50.5,59.6667,39.5,20.1667,3.0,1.0233,0.7883,1.4483,2.9867,1112.0,805.1837,25.0037,198.8764,0,2.0169,61.95,53.5333,1.9755,0.0,0.0,0.166
2023-05-04 14:00:00,18.1667,32.3333,6.8333,25.5,3.3333,1.0333,0.64,1.7783,3.6717,1112.0,919.3893,31.2652,226.7709,0,1.8539,25.6316,15.1053,1.4951,0.0,0.0,0.1644
2023-05-04 15:00:00,85.6667,54.0,33.3333,20.6667,0.8333,1.0417,0.9717,1.27,2.5283,1112.0,201.9307,40.8117,245.421,0,3.1991,93.2333,88.8833,3.4949,0.0508,0.3283,0.0803
2023-05-04 16:00:00,92.0,66.6667,59.5,7.1667,0.0,1.0383,0.8783,1.21,2.065,1112.0,27.4742,51.7395,258.5638,0,5.7488,98.0167,92.6333,4.6379,0.0127,0.6317,0.251
2023-05-04 17:00:00,48.8,67.8,31.4,36.4,2.8,1.058,0.964,1.522,3.754,1112.0,358.3133,63.1609,269.0463,0,5.3531,79.9167,70.45,3.3634,0.0,0.0,0.1748
2023-05-04 18:00:00,12.6667,49.5,6.5,43.0,5.5,1.0717,0.955,1.9167,27.46,1112.0,255.2798,74.6137,278.4252,0,4.3659,25.7833,14.5333,3.1474,0.0,0.0,0.1826
2023-05-04 19:00:00,10.0,50.5,2.1667,48.3333,8.0,1.06,0.9717,1.905,4.2467,1112.0,51.1387,85.693,287.6403,0,5.758,7.3167,4.4,2.8344,0.0,0.0,0.107
2023-05-04 20:00:00,2.0,28.0,1.5,26.5,8.0,1.055,0.98,2.48,6.16,1112.0,-0.5595,96.4991,297.3922,0,5.8624,-1.0,-1.0,1.1214,0.0,0.0,0.0
2023-05-05 05:00:00,4.25,29.5,2.0,27.5,8.0,0.99,0.9925,2.25,5.905,1112.0,0.037,95.3504,63.5625,0,3.0274,-1.0,-1.0,2.1611,0.0,0.0,0.0
2023-05-05 06:00:00,11.8333,39.1667,1.6667,37.5,7.5,1.0233,0.99,1.8317,3.5483,1112.0,64.1395,84.5105,73.2068,0,2.7972,4.6833,2.9667,1.5749,0.0,0.0,0.3037
2023-05-05 07:00:00,6.5,20.1667,0.0,20.1667,4.6667,0.97,0.99,2.0583,4.675,1112.0,251.7872,73.3652,82.3769,0,3.0058,11.0833,7.0,2.1603,0.0,0.0,0.2226
2023-05-05 08:00:00,2.6667,8.0,0.0,8.0,4.3333,0.9633,0.9783,2.065,4.2633,1112.0,460.4823,61.8859,91.7845,0,4.2723,14.6,9.3167,1.216,0.0,0.0,0.1875
2023-05-05 09:00:00,0.5,1.5,0.0,1.5,3.0,0.975,0.9783,2.115,7.1717,1112.0,663.5008,50.4704,102.4074,0,5.066,15.0167,9.1667,1.7784,0.0,0.0,0.1716
2023-05-05 10:00:00,2.0,5.5,1.0,4.5,3.0,0.9983,0.7683,2.04,4.13,1112.0,828.7367,39.5998,115.9014,0,4.6102,13.85,7.3333,1.9144,0.0,0.0,0.164
2023-05-05 11:00:00,14.6667,25.6667,8.0,17.6667,3.0,1.0183,0.6817,1.8283,3.4583,1112.0,952.8014,30.2279,135.3135,0,1.2534,17.0167,9.7333,2.3856,0.0,0.0,0.16
2023-05-05 12:00:00,33.8333,47.3333,17.6667,29.6667,2.5,1.03,0.7233,1.6417,3.4367,1112.0,867.9542,24.3971,164.3538,0,-5.1861,41.9833,33.7333,3.8331,0.0,0.0,0.1615
2023-05-05 13:00:00,94.5,68.1667,60.3333,7.8333,0.5,1.035,0.9967,1.155,2.335,1112.0,431.6504,24.7354,199.0955,0,-5.7671,97.25,92.6,3.1615,0.0,0.0,0.1666
2023-05-05 14:00:00,99.5,71.5,71.5,0.0,1.0,1.0033,0.9867,1.125,1.5733,1112.0,313.6255,31.046,227.124,0,-5.0267,99.6,97.1333,2.6418,0.0,0.0,0.1671
2023-05-05 15:00:00,88.6667,57.1667,50.3333,6.8333,2.5,1.0667,0.9783,1.1867,2.3867,1112.0,676.8527,40.631,245.762,0,-6.6185,93.5333,85.9167,3.393,0.0,0.0,0.1719
2023-05-05 16:00:00,52.8333,61.5,34.3333,27.1667,2.5,1.0267,0.9467,1.435,3.5,1112.0,611.9775,51.5787,258.8662,0,-5.4354,57.5,45.4167,5.7436,0.0,0.0,0.1779
2023-05-05 17:00:00,35.0,58.8,11.6,47.2,4.2,1.044,0.936,1.628,4.152,1112.0,336.6119,63.0063,269.3164,0,-4.1408,42.6667,31.1333,5.3931,0.0,0.0,0.1869
2023-05-05 18:00:00,15.0,54.6667,6.5,48.1667,5.5,1.0633,0.9467,1.925,5.3517,1112.0,250.2811,74.4562,278.6725,0,-3.6843,15.7018,11.0351,3.2643,0.0,0.0,0.2031
2023-05-05 19:00:00,7.8333,40.1667,3.3333,36.8333,8.0,1.05,0.9883,1.89,3.7017,1112.0,55.5328,85.5225,287.8714,0,-4.6312,4.1833,2.7333,1.913,0.0,0.0,0.0857
2023-05-05 20:00:00,1.0,28.5,2.5,26.0,8.0,1.025,0.995,2.61,7.695,1112.0,-0.5449,96.3131,297.6099,0,-4.6201,-1.0,-1.0,0.6514,0.0,0.0,0.0
2023-05-06 05:00:00,7.5,32.25,2.5,29.75,8.0,1.0125,0.905,1.9075,4.2325,1112.0,0.2366,95.1328,63.3723,0,-5.6395,-1.0,-1.0,2.9444,0.0,0.0,0.0
2023-05-06 06:00:00,11.1667,40.3333,2.8333,37.5,7.5,1.0283,0.9133,1.8867,4.23,1112.0,59.1223,84.3203,73.0014,0,-5.9589,7.2333,3.65,2.2734,0.0,0.0,0.2446
2023-05-06 07:00:00,11.6667,33.8333,2.6667,31.1667,5.0,0.9617,0.91,1.9633,4.5483,1112.0,268.3395,73.1787,82.1546,0,-4.9401,14.3167,8.7333,1.7941,0.0,0.0,0.2318
2023-05-06 08:00:00,2.6667,8.8333,0.0,8.8333,3.3333,0.915,0.955,2.19,4.4967,1112.0,475.8537,61.7016,91.5405,0,-2.9731,13.7333,8.85,2.1296,0.0,0.0,0.1993
2023-05-06 09:00:00,13.1667,23.0,7.6667,15.3333,3.0,0.9817,0.9667,1.9333,6.2367,1112.0,685.9135,50.28,102.1355,0,-2.167,20.65,13.7667,2.844,0.0,0.0,0.1852
2023-05-06 10:00:00,38.6667,53.0,32.6667,20.3333,2.5,1.03,0.7067,1.535,3.8767,1112.0,847.6259,39.3909,115.6021,0,-2.552,70.0833,59.0833,2.7065,0.0,0.0,0.1712
2023-05-06 11:00:00,51.3333,62.0,29.6667,32.3333,1.5,1.0383,0.91,1.5017,4.3083,1112.0,563.4335,29.9854,135.0304,0,-2.9,72.7833,65.9333,2.5539,0.0,0.0,0.1659
2023-05-06 12:00:00,49.5,64.5,26.3333,38.1667,2.5,1.075,0.8583,1.4667,3.6917,1112.0,658.0551,24.1208,164.2543,0,-3.7517,71.7,64.35,2.2136,0.0,0.0,0.1586
2023-05-06 13:00:00,31.8333,46.8333,17.8333,29.0,2.5,1.0467,0.7683,1.57,3.3967,1112.0,947.7409,24.4712,199.311,0,-4.1204,49.9649,40.2456,2.5344,0.0,0.0,0.1646
2023-05-06 14:00:00,58.6667,59.8333,38.0,21.8333,3.0,1.0383,0.7583,1.3483,3.855,1112.0,892.0222,30.8299,227.4729,0,-4.5207,73.2333,59.4167,2.8401,0.0,0.0,0.166
2023-05-06 15:00:00,71.8333,76.1667,34.6667,41.5,2.3333,1.08,0.8983,1.2867,3.1067,1112.0,647.3366,40.4528,246.0979,0,-5.1977,76.05,65.4667,2.035,0.0,0.0,0.1657
2023-05-06 16:00:00,92.1667,77.1667,64.8333,12.3333,2.1667,1.0433,0.9717,1.1733,2.4867,1112.0,356.2845,51.4197,259.1635,0,-5.4285,95.7333,89.05,1.9308,0.0,0.0,0.1677
2023-05-06 17:00:00,100.0,73.8,67.2,6.6,0.0,0.806,0.99,1.134,1.372,1112.0,120.0785,62.8531,269.5817,0,-5.1691,98.4386,97.0351,3.2393,0.0,0.0,0.1644
2023-05-06 18:00:00,99.0,70.1667,51.3333,18.8333,0.0,0.6717,0.9917,1.1717,1.475,1112.0,91.256,74.2999,278.9149,0,-4.7863,97.7333,96.3167,2.1902,0.0,0.0,0.169
2023-05-06 19:00:00,53.6667,49.3333,25.8333,23.5,8.0,1.0133,0.8283,1.37,2.52,1112.0,24.781,85.3533,288.0976,0,-5.4485,56.3333,46.55,1.4541,0.0,0.0,0.1131
2023-05-06 20:00:00,0.0,18.0,2.0,16.0,8.0,0.92,0.995,3.03,11.525,1112.0,-0.4699,96.1286,297.8226,0,-5.8687,-1.0,-1.0,2.1794,0.0,0.0,0.0
2023-05-07 05:00:00,14.75,40.25,8.75,31.5,8.0,1.0075,0.84,1.995,5.62,1112.0,0.6971,94.9203,63.184,0,-5.7086,-1.0,-1.0,2.5123,0.0,0.0,0.0
2023-05-07 06:00:00,41.6667,69.5,17.0,52.5,7.5,1.04,0.8533,1.4817,3.645,1112.0,84.4396,84.1344,72.7978,0,-4.8017,19.9333,10.9833,1.8122,0.0,0.0,0.2924
2023-05-07 07:00:00,25.8333,67.1667,5.1667,62.0,5.0,1.0667,0.9367,1.625,3.845,1112.0,289.8255,72.997,81.9342,0,-4.0552,33.2167,20.2667,1.5412,0.0,0.0,0.2279
2023-05-07 08:00:00,25.5,67.0,3.8333,63.1667,4.3333,1.065,0.945,1.56,4.7433,1112.0,465.7562,61.5223,91.2983,0,-3.9288,36.1754,18.3333,1.0229,0.0,0.0,0.1939
2023-05-07 09:00:00,56.8333,58.1667,26.1667,32.0,3.0,1.0467,0.9683,1.3467,2.595,1112.0,660.1776,50.0948,101.8649,0,-3.2626,85.4833,59.1833,1.3029,0.0,0.0,0.1781
2023-05-07 10:00:00,89.6667,75.3333,50.3333,25.0,2.0,0.875,0.9783,1.19,1.9267,1112.0,533.955,39.1877,115.3029,0,-2.5478,95.8333,87.5167,1.4867,0.0,0.0,0.1648
2023-05-07 11:00:00,97.6667,78.3333,58.5,19.8333,1.5,0.5,0.9833,1.1367,1.6667,1112.0,567.5723,29.7486,134.7444,0,-2.354,99.2167,95.2333,1.7377,0.0,0.0,0.1646
2023-05-07 12:00:00,96.5,57.1667,57.1667,0.0,1.8333,0.99,0.9917,1.1467,1.7117,1112.0,539.8384,23.8496,164.1495,0,-2.5648,98.5833,93.4167,1.91,0.0,0.0025,0.1619
2023-05-07 13:00:00,78.5,60.1667,42.6667,17.5,2.5,1.0483,0.8917,1.225,2.29,1112.0,741.3951,24.2111,199.5223,0,-1.2711,85.7667,74.55,2.3334,0.0,0.0,0.1633
2023-05-07 14:00:00,92.3333,56.0,55.6667,0.3333,3.0,1.0033,0.8883,1.18,1.7733,1112.0,819.4715,30.6172,227.8172,0,-0.4173,94.7167,84.1,2.5072,0.0,0.0,0.164
2023-05-07 15:00:00,97.5,58.0,57.8333,0.1667,3.0,1.005,0.9483,1.1483,1.66,1112.0,568.4318,40.277,246.4287,0,-0.5274,99.0333,92.75,2.2924,0.0,0.0,0.1626
2023-05-07 16:00:00,98.1667,67.8333,67.3333,0.5,1.5,1.015,0.9767,1.16,1.565,1112.0,353.8147,51.2624,259.4557,0,0.0479,98.9833,91.9333,2.6722,0.0,0.005,0.1616
2023-05-07 17:00:00,98.0,73.4,57.4,16.0,3.2,0.6,0.968,1.168,1.53,1112.0,252.2579,62.7014,269.842,0,-0.195,98.6,93.8333,2.314,0.0,0.0225,0.1759
2023-05-07 18:00:00,85.8333,73.6667,39.6667,34.0,2.5,0.5133,0.9417,1.21,1.7733,1112.0,150.4821,74.1448,279.1525,0,0.1141,98.15,92.3167,1.7689,0.0,0.0,0.1723
2023-05-07 19:00:00,54.8333,56.5,20.6667,35.8333,8.0,0.6683,0.8683,1.3417,2.62,1112.0,47.8199,85.1853,288.3189,0,0.2029,59.0833,49.2667,1.4778,0.0,0.0,0.1326
2023-05-07 20:00:00,0.0,9.5,0.0,9.5,8.0,0.945,1.0,3.07,8.875,1112.0,-0.3724,95.9456,298.0303,0,0.5435,-1.0,-1.0,0.9013,0.0,0.0,0.0
2023-05-08 05:00:00,4.0,24.0,1.0,23.0,8.0,0.98,0.91,2.415,12.8075,1112.0,0.2837,94.7131,62.9975,0,-2.2617,-1.0,-1.0,2.2022,0.0,0.0,0.0
2023-05-08 06:00:00,17.6667,45.3333,3.3333,42.0,7.5,1.0517,0.935,1.7567,3.68,1112.0,64.7233,83.9528,72.5962,0,-2.0201,8.6333,5.2667,2.1665,0.0,0.0,0.2521
2023-05-08 07:00:00,10.6667,38.0,0.6667,37.3333,4.6667,1.0367,0.99,1.8933,3.735,1112.0,259.0602,72.8202,81.7158,0,-0.414,13.8,8.5,0.6983,0.0,0.0,0.2305
2023-05-08 08:00:00,6.0,15.5,0.0,15.5,4.0,1.0117,0.965,1.9417,4.4183,1112.0,472.4351,61.3481,91.0579,0,1.3834,17.4667,10.7667,0.6499,0.0,0.0,0.1943
2023-05-08 09:00:00,4.6667,15.1667,1.8333,13.3333,3.3333,1.0567,0.94,1.8117,3.6183,1112.0,677.5454,49.915,101.5958,0,1.8424,24.5667,13.8,1.4132,0.0,0.0,0.1819
2023-05-08 10:00:00,12.5,19.3333,3.0,16.3333,3.0,1.0117,0.6717,1.7117,3.3767,1112.0,844.3028,38.9901,115.0039,0,1.645,25.9667,13.8,1.3286,0.0,0.0,0.1684
2023-05-08 11:00:00,39.3333,49.8333,13.1667,36.6667,2.5,1.0617,0.7333,1.525,3.1067,1112.0,922.2287,29.5176,134.4557,0,1.4573,50.5667,38.0,2.1308,0.0,0.0,0.1632
2023-05-08 12:00:00,92.6667,78.6667,54.8333,23.8333,1.0,1.21,0.99,1.16,2.2667,1112.0,364.3086,23.5835,164.0394,0,0.9374,93.8667,86.9833,1.7737,0.0,0.0,0.1598
2023-05-08 13:00:00,96.8333,68.6667,63.6667,5.0,3.0,1.09,0.955,1.145,2.0533,1112.0,684.2599,23.9551,199.7293,0,0.5899,92.5333,81.4833,1.5762,0.0,0.0,0.1589
2023-05-08 14:00:00,93.6667,65.6667,65.5,0.1667,2.0,0.985,0.99,1.1567,2.2317,1112.0,346.3458,30.4077,228.1567,0,0.368,93.0333,85.55,1.2873,0.0,0.0,0.1538
2023-05-08 15:00:00,75.1667,86.8333,30.3333,56.5,1.5,1.0117,0.9917,1.2967,3.2117,1112.0,372.6069,40.1036,246.754,0,-0.0357,89.3667,81.6,1.7715,0.0,0.0,0.1593
2023-05-08 16:00:00,84.8333,72.1667,50.1667,22.0,1.0,0.9917,0.995,1.255,2.5617,1112.0,206.8529,51.1069,259.7425,0,-1.264,88.25,82.55,1.2678,0.0,0.055,0.1362
2023-05-08 17:00:00,89.0,80.2,48.6,31.6,1.2,0.842,0.99,1.222,3.384,1112.0,182.9992,62.5509,270.0971,0,-0.8028,89.3333,82.0702,1.4521,0.0,0.0092,0.1622
2023-05-08 18:00:00,76.1667,84.0,41.6667,42.3333,1.6667,1.0517,0.91,1.2667,2.9733,1112.0,89.0359,73.9909,279.385,0,1.2113,88.4167,83.25,1.7501,0.0,0.2167,0.164
2023-05-08 19:00:00,15.3333,56.6667,5.8333,50.8333,8.0,1.085,0.8867,1.6833,6.05,1112.0,20.8812,85.0269,288.5352,0,1.7126,49.45,35.25,2.3813,0.0,0.0,0.1239
2023-05-08 20:00:00,0.3333,30.6667,0.0,30.6667,8.0,1.0,1.0,2.6433,12.2633,1112.0,-0.4119,95.7559,298.2327,0,1.0219,-1.0,-1.0,1.3282,0.0,0.0,0.0
2023-05-09 05:00:00,4.75,30.75,2.5,28.25,8.0,0.98,0.96,2.5275,12.8575,1112.0,0.6368,94.5111,62.8129,0,-0.1773,-1.0,-1.0,2.2074,0.0,0.0,0.0
2023-05-09 06:00:00,11.8333,43.0,2.3333,40.6667,7.1667,1.0167,0.99,1.8333,3.5733,1112.0,77.5868,83.7757,72.3966,0,3.19,5.4333,3.6,1.2181,0.0,0.0,0.3316
2023-05-09 07:00:00,5.6667,20.6667,0.1667,20.5,5.0,0.9467,0.9883,2.095,4.6683,1112.0,268.5449,72.6484,81.4994,0,3.8467,10.4386,6.5789,1.1663,0.0,0.0,0.2295
2023-05-09 08:00:00,1.6667,7.6667,0.0,7.6667,4.0,0.935,0.9783,2.1267,5.9583,1112.0,479.9535,61.1791,90.8195,0,4.9408,12.55,8.1167,1.8773,0.0,0.0,0.1982
2023-05-09 09:00:00,0.1667,1.8333,0.0,1.8333,3.0,0.9883,0.9767,2.085,4.8467,1112.0,673.3438,49.7405,101.3282,0,5.5837,15.85,9.4667,1.6073,0.0,0.0,0.1823
2023-05-09 10:00:00,0.3333,2.5,0.1667,2.3333,3.0,1.0133,0.69,2.0367,3.9283,1112.0,833.1632,38.7983,114.7053,0,5.3245,13.25,6.8833,1.2504,0.0,0.0,0.1675
2023-05-09 11:00:00,8.0,17.8333,5.1667,12.6667,3.0,1.04,0.6333,1.8617,3.2583,1112.0,947.6006,29.2925,134.1644,0,5.3124,11.05,5.85,1.8297,0.0,0.0,0.1607
2023-05-09 12:00:00,22.1667,42.1667,11.1667,31.0,3.0,1.0267,0.75,1.6017,2.8433,1112.0,895.4283,23.3226,163.9239,0,4.9593,39.8833,31.2167,2.1174,0.0,0.0,0.157
2023-05-09 13:00:00,47.0,53.6667,31.6667,22.0,3.0,1.0333,0.92,1.4433,2.8217,1112.0,735.275,23.7034,199.9316,0,4.4618,75.6333,62.9667,2.1001,0.0,0.0,0.1603
2023-05-09 14:00:00,53.6667,44.0,29.1667,14.8333,3.0,1.0033,0.845,1.3917,2.6367,1112.0,754.5534,30.2015,228.491,0,3.7669,69.8667,53.4667,2.2512,0.0,0.0,0.1647
2023-05-09 15:00:00,70.1667,81.3333,32.0,49.3333,1.0,1.055,0.9367,1.2967,2.5433,1112.0,341.0546,39.9325,247.0737,0,3.8405,90.4667,82.6333,2.0706,0.0,0.0,0.1583
2023-05-09 16:00:00,76.3333,70.5,41.0,29.5,2.5,1.0267,0.9783,1.2633,2.5917,1112.0,321.7205,50.9531,260.0239,0,3.4496,87.2667,72.95,2.4767,0.0,0.0,0.1711
2023-05-09 17:00:00,79.6,52.0,43.6,8.4,2.6,1.032,0.968,1.228,2.734,1112.0,378.5931,62.4019,270.3471,0,3.9427,83.6333,71.4,1.7469,0.0,0.0,0.1773
2023-05-10 18:00:00,95.5,44.0,35.6667,8.3333,0.0,1.0,0.8783,1.23,2.035,1112.0,5.5493,73.687,279.8347,0,9.4353,94.9167,85.8,0.8386,0.0381,0.805,0.2838
2023-05-10 19:00:00,22.1667,31.1667,8.5,22.6667,8.0,1.0083,0.9617,1.94,4.5967,1112.0,6.442,84.7129,288.9523,0,8.1226,59.7333,46.5833,2.7171,0.0212,0.9192,0.4173
2023-05-10 20:00:00,29.3333,32.3333,22.3333,10.0,8.0,1.0133,0.83,2.45,9.8533,1112.0,-1.0793,95.3827,298.622,0,6.5735,-1.0,-1.0,1.1287,0.0212,1.0,0.0
2023-05-11 05:00:00,19.0,22.8,15.0,7.8,8.0,1.006,0.848,2.984,10.408,1112.0,-0.8008,94.1228,62.4493,0,6.0365,-1.0,-1.0,1.34,0.0212,0.8467,0.0
2023-05-11 06:00:00,16.6667,28.8333,5.8333,23.0,6.6667,0.9867,0.97,1.65,2.9133,1112.0,5.9246,83.4352,72.0036,0,4.5832,51.4,35.0667,1.9763,0.0042,0.315,0.486
2023-05-11 07:00:00,98.8333,44.6667,32.8333,11.8333,0.0,1.0083,0.85,1.1883,2.0117,1112.0,22.6338,72.3197,81.0731,0,5.8865,97.1579,93.2281,1.3005,0.0127,1.0,0.1801
2023-05-11 08:00:00,99.0,54.1667,50.3333,3.8333,0.0,1.0067,0.845,1.17,1.9467,1112.0,51.1329,60.8565,90.349,0,7.1742,97.9833,91.5833,0.0555,0.0677,1.0,0.1373
2023-05-11 09:00:00,98.8333,55.3333,54.3333,1.0,0.0,0.9983,0.8733,1.1683,1.9367,1112.0,48.6403,49.408,100.7984,0,7.2395,98.9,87.7833,0.7103,0.0762,1.0,0.1087
2023-05-11 10:00:00,98.3333,54.3333,50.5,3.8333,0.0,1.0117,0.8133,1.1817,1.9233,1112.0,54.5634,38.4319,114.1098,0,7.2049,98.6,81.4833,0.1295,0.1312,1.0,0.1051
2023-05-11 11:00:00,99.3333,59.5,59.5,0.0,0.0,1.0,0.825,1.145,2.0017,1112.0,131.6593,28.8601,133.575,0,7.596,98.2167,82.6,1.9297,0.0423,1.0,0.12
2023-05-11 12:00:00,99.1667,58.8333,58.8333,0.0,0.0,0.9983,0.8533,1.1483,1.835,1112.0,91.0368,22.817,163.6763,0,7.5465,98.4333,81.7333,2.0252,0.0466,1.0,0.1211
2023-05-11 13:00:00,98.6667,62.5,62.5,0.0,0.0,1.0133,0.8367,1.1567,1.9567,1112.0,74.0206,23.2128,200.3211,0,7.477,98.4167,83.1333,1.2564,0.0677,1.0,0.1142
2023-05-11 14:00:00,99.3333,66.6667,66.6667,0.0,0.0,1.0183,0.8583,1.1533,1.8817,1112.0,80.3404,29.7989,229.1431,0,7.5122,98.1667,83.1667,1.603,0.0677,1.0,0.1121
2023-05-11 15:00:00,99.0,58.5,58.5,0.0,0.0,1.0,0.8233,1.1533,1.915,1112.0,97.946,39.5974,247.6955,0,7.0419,99.3833,92.0333,1.8611,0.0254,1.0,0.1291
2023-05-11 16:00:00,99.0,64.8333,64.8333,0.0,0.0,1.01,0.79,1.1533,2.0583,1112.0,77.8206,50.6507,260.5698,0,8.4469,98.6333,90.8833,1.0404,0.0212,1.0,0.1261
2023-05-11 17:00:00,98.6,52.8,52.4,0.4,0.0,1.008,0.846,1.182,1.87,1112.0,40.9663,62.1081,270.8308,0,8.8347,96.9667,90.9833,1.0549,0.0127,1.0,0.1355
2023-05-11 18:00:00,96.3333,49.0,40.0,9.0,0.0,1.02,0.8683,1.2217,2.0433,1112.0,20.1057,73.5371,280.0518,0,8.9348,94.3833,83.6167,1.6192,0.0508,1.0,0.1342
2023-05-11 19:00:00,19.1667,32.6667,8.6667,24.0,8.0,1.005,0.9833,1.8317,4.8,1112.0,3.4513,84.5575,289.1531,0,8.4323,53.5333,38.1,1.4666,0.072,1.0,0.2367
2023-05-11 20:00:00,31.0,56.3333,25.3333,31.0,8.0,1.1633,0.7967,1.9367,5.43,1112.0,-0.5902,95.1993,298.8087,0,8.741,-1.0,-1.0,2.9612,0.0847,1.0,0.0
2023-05-12 05:00:00,2.8,6.2,0.2,6.0,8.0,0.962,0.974,2.85,13.786,1112.0,-0.2528,93.9365,62.2705,0,7.6742,-1.0,-1.0,0.0,0.0042,0.3733,0.0
2023-05-12 06:00:00,20.8333,23.6667,3.1667,20.5,5.3333,0.9883,0.9867,1.3967,2.1867,1112.0,11.8301,83.2721,71.8104,0,7.782,62.05,40.0833,0.0,0.0042,0.8583,0.2583
2023-05-12 07:00:00,98.3333,45.1667,32.3333,12.8333,0.0,1.0283,0.8333,1.1833,2.0183,1112.0,65.2275,72.163,80.8634,0,8.1596,97.6333,94.9667,0.0,0.0085,1.0,0.1378
2023-05-12 08:00:00,100.0,66.3333,66.3333,0.0,1.5,1.0067,0.905,1.1183,1.68,1112.0,198.6408,60.703,90.1171,0,8.4444,99.7333,98.7167,0.0161,0.0,0.375,0.1347
2023-05-12 09:00:00,97.3333,59.5,59.3333,0.1667,1.0,1.0033,0.995,1.1467,1.405,1112.0,266.1244,49.2499,100.5364,0,7.5101,99.85,95.75,0.3154,0.0,0.0,0.1328
2023-05-12 10:00:00,97.8333,78.0,61.5,16.5,3.0,0.7283,0.9833,1.15,1.4817,1112.0,550.2642,38.2575,113.8135,0,7.0324,98.9833,88.65,1.2996,0.0,0.0,0.1365
2023-05-12 11:00:00,99.6667,67.1667,61.1667,6.0,2.5,0.8267,0.9683,1.135,1.4717,1112.0,743.3869,28.6529,133.2772,0,6.7443,97.8333,88.7333,1.602,0.0,0.0,0.1402
2023-05-12 12:00:00,100.0,65.6667,65.6667,0.0,1.5,0.9817,0.985,1.1217,1.325,1112.0,702.5966,22.5724,163.5441,0,6.5779,99.6167,95.55,1.851,0.0,0.0,0.1417
